,language,question_id,question_name,question_text,instruction,question_type,question_category,option_id,question_choice
407,english,PQ_202848,What year will/did you graduate from university/college?,What year will/did you graduate from university/college?,,1,4,2900093.0,1995
408,english,PQ_202848,What year will/did you graduate from university/college?,What year will/did you graduate from university/college?,,1,4,2900094.0,1996
409,english,PQ_202848,What year will/did you graduate from university/college?,What year will/did you graduate from university/college?,,1,4,2900095.0,1997
410,english,PQ_202848,What year will/did you graduate from university/college?,What year will/did you graduate from university/college?,,1,4,2900096.0,1998
411,english,PQ_202848,What year will/did you graduate from university/college?,What year will/did you graduate from university/college?,,1,4,2900097.0,1999
412,english,PQ_202848,What year will/did you graduate from university/college?,What year will/did you graduate from university/college?,,1,4,2900098.0,2000
413,english,PQ_202848,What year will/did you graduate from university/college?,What year will/did you graduate from university/college?,,1,4,2900099.0,2001
414,english,PQ_202848,What year will/did you graduate from university/college?,What year will/did you graduate from university/college?,,1,4,2900100.0,2002
415,english,PQ_202848,What year will/did you graduate from university/college?,What year will/did you graduate from university/college?,,1,4,2900101.0,2003
416,english,PQ_202848,What year will/did you graduate from university/college?,What year will/did you graduate from university/college?,,1,4,2900102.0,2004
417,english,PQ_202848,What year will/did you graduate from university/college?,What year will/did you graduate from university/college?,,1,4,2900103.0,2005
418,english,PQ_202848,What year will/did you graduate from university/college?,What year will/did you graduate from university/college?,,1,4,2900104.0,2006
419,english,PQ_202848,What year will/did you graduate from university/college?,What year will/did you graduate from university/college?,,1,4,2900105.0,2007
420,english,PQ_202848,What year will/did you graduate from university/college?,What year will/did you graduate from university/college?,,1,4,2900106.0,2008
421,english,PQ_202848,What year will/did you graduate from university/college?,What year will/did you graduate from university/college?,,1,4,2900107.0,2009
422,english,PQ_202848,What year will/did you graduate from university/college?,What year will/did you graduate from university/college?,,1,4,2900108.0,2010
423,english,PQ_202848,What year will/did you graduate from university/college?,What year will/did you graduate from university/college?,,1,4,2900109.0,2011
424,english,PQ_202848,What year will/did you graduate from university/college?,What year will/did you graduate from university/college?,,1,4,2900110.0,2012
425,english,PQ_202848,What year will/did you graduate from university/college?,What year will/did you graduate from university/college?,,1,4,2900111.0,2013
426,english,PQ_202848,What year will/did you graduate from university/college?,What year will/did you graduate from university/college?,,1,4,2900112.0,2014
427,english,PQ_202848,What year will/did you graduate from university/college?,What year will/did you graduate from university/college?,,1,4,2900113.0,2015
428,english,PQ_202848,What year will/did you graduate from university/college?,What year will/did you graduate from university/college?,,1,4,2900114.0,2016
429,english,PQ_202848,What year will/did you graduate from university/college?,What year will/did you graduate from university/college?,,1,4,2900115.0,2017
430,english,PQ_202848,What year will/did you graduate from university/college?,What year will/did you graduate from university/college?,,1,4,2900116.0,2018
431,english,PQ_202848,What year will/did you graduate from university/college?,What year will/did you graduate from university/college?,,1,4,2900117.0,2019
432,english,PQ_202848,What year will/did you graduate from university/college?,What year will/did you graduate from university/college?,,1,4,2900118.0,2020
433,english,PQ_202848,What year will/did you graduate from university/college?,What year will/did you graduate from university/college?,,1,4,2900119.0,2021
434,english,PQ_202848,What year will/did you graduate from university/college?,What year will/did you graduate from university/college?,,1,4,2900120.0,2022
435,english,PQ_202848,What year will/did you graduate from university/college?,What year will/did you graduate from university/college?,,1,4,2900121.0,2023
436,english,PQ_202848,What year will/did you graduate from university/college?,What year will/did you graduate from university/college?,,1,4,2900122.0,2024
437,english,PQ_202848,What year will/did you graduate from university/college?,What year will/did you graduate from university/college?,,1,4,2900123.0,2025
438,english,PQ_202848,What year will/did you graduate from university/college?,What year will/did you graduate from university/college?,,1,4,6380173.0,2026
439,english,PQ_202848,What year will/did you graduate from university/college?,What year will/did you graduate from university/college?,,1,4,19739361.0,2027
440,english,PQ_202848,What year will/did you graduate from university/college?,What year will/did you graduate from university/college?,,1,4,71956780.0,2028
441,english,PQ_202848,What year will/did you graduate from university/college?,What year will/did you graduate from university/college?,,1,4,90093143.0,2029
442,english,PQ_202848,What year will/did you graduate from university/college?,What year will/did you graduate from university/college?,,1,4,2900124.0,Prefer not to say
443,english,PQ_202937,What is your level of education?,What is your level of education?,,1,4,2901629.0,None completed
444,english,PQ_202937,What is your level of education?,What is your level of education?,,1,4,5771132.0,Primary School
445,english,PQ_202937,What is your level of education?,What is your level of education?,,1,4,2901626.0,Secondary School
446,english,PQ_202937,What is your level of education?,What is your level of education?,,1,4,2901627.0,Sixth Form/College/High School
447,english,PQ_202937,What is your level of education?,What is your level of education?,,1,4,2901628.0,University/Higher Education
448,english,PQ_202937,What is your level of education?,What is your level of education?,,1,4,5771168.0,Postgraduate Education
449,english,PQ_202937,What is your level of education?,What is your level of education?,,1,4,5771204.0,Prefer not to say
450,english,PQ_420926,What is your highest level of education?,What is your highest level of education?,,1,4,9964184.0,Illiterate
451,english,PQ_420926,What is your highest level of education?,What is your highest level of education?,,1,4,9964185.0,Literate but no formal schooling
452,english,PQ_420926,What is your highest level of education?,What is your highest level of education?,,1,4,9964186.0,School - up to 4 years
453,english,PQ_420926,What is your highest level of education?,What is your highest level of education?,,1,4,9964187.0,School - 5 to 9 years
454,english,PQ_420926,What is your highest level of education?,What is your highest level of education?,,1,4,9964188.0,SSC / HSC
455,english,PQ_420926,What is your highest level of education?,What is your highest level of education?,,1,4,9964189.0,Some College but not graduate
456,english,PQ_420926,What is your highest level of education?,What is your highest level of education?,,1,4,9964190.0,Graduate / Post Graduate - General
457,english,PQ_420926,What is your highest level of education?,What is your highest level of education?,,1,4,9964191.0,Graduate / Post Graduate - Professional
458,english,PQ_644735,What is the education level of the chief income earner in the household?,What is the education level of the chief income earner in the household?,,1,4,19493288.0,Illiterate
459,english,PQ_644735,What is the education level of the chief income earner in the household?,What is the education level of the chief income earner in the household?,,1,4,19493289.0,Literate but no formal schooling/ up to 4 years
460,english,PQ_644735,What is the education level of the chief income earner in the household?,What is the education level of the chief income earner in the household?,,1,4,19493290.0,School 5 - 9 years
461,english,PQ_644735,What is the education level of the chief income earner in the household?,What is the education level of the chief income earner in the household?,,1,4,19493291.0,SSC/ HSC
462,english,PQ_644735,What is the education level of the chief income earner in the household?,What is the education level of the chief income earner in the household?,,1,4,19493292.0,Some college (inc a Diploma but not Grad)
463,english,PQ_644735,What is the education level of the chief income earner in the household?,What is the education level of the chief income earner in the household?,,1,4,19493293.0,Graduate/ Post Graduate: General
464,english,PQ_644735,What is the education level of the chief income earner in the household?,What is the education level of the chief income earner in the household?,,1,4,19493294.0,Graduate/ Post Graduate: Professional
479,english,PQ_202887,Which of the following electronic products do you own?,Which of the following electronic products do you own?,,2,5,2900747.0,Blu-ray/DVD player
480,english,PQ_202887,Which of the following electronic products do you own?,Which of the following electronic products do you own?,,2,5,2900748.0,Flat Screen TV
481,english,PQ_202887,Which of the following electronic products do you own?,Which of the following electronic products do you own?,,2,5,2900749.0,3D TV
482,english,PQ_202887,Which of the following electronic products do you own?,Which of the following electronic products do you own?,,2,5,2900751.0,Stationary game console (e.g. Microsoft Xbox)
